상호명,url,score,review_cnt,pos,review
천진영감,https://m.place.naver.com/restaurant/1228103415,4.46,590,신논현역,"깊~은 사골의 마라를 좋아하신다면 비추요. 근데 알~알한 정통 마라를 원하신다면 추천요. 직원분들은 친절하시지만 워낙 각 테이블마다 친절하시다보니 조금 더딥니다! 맛집이니 인정점수도 있어용! 수요일 눈 많이 온 날 저녁, 18시 20분에 가서 50분 대기한 사람🤪 친구들과 마라샹궈, 콘튀김, 땅콩빙수 먹으러 주기적으로 가는 곳. 현지의 맛은 아니지만 전골 샹궈 둘 다 깔끔하고, 재료에 간이 잘 베어있어 맛있다. 단 전골은 조금 짠 편..! 사이드도 종류가 다양해서 풍부하게 먹기 좋다. 디저트까지 한 곳에서 먹으니 약속 장소로 더할나위없이 좋다. 서비스는 평균 이하인 편. 진짜 짱맛있고 분위기도 좋고 특별해요!!! 저도 친구 추천으로 갔다가 소개하고 그 친구도 주변에 추천하고... 이렇게되어 지금의 평일에도 1시간 웨이팅해서 먹는 맛집이 된 듯 합니다!!! 옥수수튀김과 연유꽃빵은 선택이 아니라 필수입니다🌽 짜다는 리뷰가 많아서 걱정했는데 얼얼함에 마비돼서 그런 건지 생각보다 안 짰어요!! 햄 정말 맛있고 대체적으로 2 인분인데 양이 적다고 느껴졌어요, 특이하게 하얀 생선이 들어가 있었고 무난하게 먹을만했지만 육고기가 훨씬 맛 있는 거 같아요! 콘튀김은 단짠의 맛이 확느껴지고 맥주가 생각나는 맛이에요! 정말 맛있어요ㅎㅎ 줄서서 먹... 여자 넷이서 4인먹고 사리 추가 두개 했는데 양이 딱 좋았어요~ 춥고 눈 오는데 전골이라 따뜻하고 가게 분위기도 너무 밝지 않아서 아늑한 느낌! 카오위 라고 생각하고 먹으면 완전 다른맛이지만 마라탕전골인데 생선이 들어간... 이라고 생각하면 굿이에요 약간 달짝지근 해요 서울 사람맛은 매콤함은 전혀 없어요 (완전 맵찔이임) 다음에 ... 중국에서 먹은 마라탕과 완전 비슷하다고 해서 기대하고 갔어요! 풍자 또간집에도 나와서 믿고 갔습니다. 기대에 저버리지 않고 기대이상이었던 곳이에요ㅠㅠ 콘튀김과 마라전골의 조화가 미쳤어요! 지금까지 먹었던 마라탕은 거짓같고 진짜 마라의 얼얼함을 느끼고 왔어요~~! 처음 드시는 분들은 서울사람으로 추천합니다~!ଘ(੭ˊ꒳ˋ)੭✧ 마라전골 너무너무 맛있어요 ❤️ 제일 약한 맛으로 시켰는데도 마라 향 좀 센 편이었어요 (난 오히려 좋아) 크림 소
스도 조금 나와서 마지막엔 로제로 먹었는데 너모 맛있어요...🥰 브레이크 타임 끝나기 전 30분 정도 웨이팅 했어요
. 브레이크 타임에도 사람들이 줄 서서 기다리니 주말 같은 경우엔 미리미리 가서 기다려야 해요!! 중국에서 살다 온 친구 왈, 정말 중국에서 먹는 맛이라는! 마라탕 좋아한다 하는 누가 됐든 먹을 수 있는 맛. 땅콩 빙수는 진하고 고소해요. 궁합 잘 맞는 후식까지 재미가 느껴지는 점심이였어요. 여기 진짜 찐마라에요!! 마라탕이 한국에 들어왔던 초반의 마라향이 기억나게 만드는 집이었어요~ 웨이팅이 조금 힘들긴한데ㅠㅠ 그럴만한 가치가 있는집이었습니다! 배불러도 땅콩빙수는 꼭 드세요! 양이 적어서 다먹을수있습니당^-^ 맛있어요!! 그리고 콘튀김 저거 꼭 시키세요 젓가락 한번 대는 순간 5분 동안은 저거만 먹음 "
강남밥상,https://m.place.naver.com/restaurant/37676710,0,17,학여울역,"매일매일 다르게 나오는 식단
전부 다 맛있어요~^^ 매일 매일 바뀌는 한상차림 식당이예요. 만원이라는 가격이 합리적이지는 않은것 같지만 깔끔하게 음식이 나와서 보기에는 좋네요. 오늘은 그래도 카레와 생선까스 밑반찬이 나와서 구성이 좋았지만 이전에 갔을때에는 가격 대비 구성이 다소 부족해서 발길이 자주 가지는 않더라구요. 그리고 오늘 카레에서 바나나 맛이 느껴졌는데 처음 ... 손님에 대한 서비스가 별로에요. 오늘의 밥상 넘 기대했나봅니다. 냉동식품 반찬에
만원. 재방문안할겁니다. 회사 근처 밥집. 한정식 깔큼 점심 한식 한차림 깔끔해요 집밥처럼 깔끔하고 맛있네요^^ 좋아요 오늘 처음 방문했는데 1인용으로 깔끔하고 가성비도 좋아요. 맛도 장소도 깔끔해요 "
로바다야끼방추,https://m.place.naver.com/restaurant/11721441,N,N,N,N
청라일식,https://m.place.naver.com/restaurant/34974235,N,N,N,N
라무진,https://m.place.naver.com/restaurant/1448615379,0,132,선릉역,
본죽,https://m.place.naver.com/restaurant/1746123017,N,N,N,N
커피빈,https://m.place.naver.com/restaurant/11684189,4.44,"1,199",신사역,"매장이 굉장히 깨끗하고 직원분들도 엄청 친절하세요!! 키오스크 주문에 진동벨까지.. 예전에 다른 매장서도 그랬던 것 같긴 한데 다 바뀌었네요. 아메리카노 에스프레소랑
이디오피아 선택이 있어서 이디오피아 선택했는데 커피종류 선택이 아니었나보네요. 좀 별로.. ㅜㅜ 걍 일반 에스
프레소샷이 나은 듯요.. 커피빈 쿠키 맛있는 거 아는 사람덜,, 드셔보세요 맛나요 맛나 커피빈 아이스라떼 맛있다 창가에서 먹는 브런치 맛나고 좋았어요~~ 커피빈 순우유허니케잌 홀케잌 예약 픽업 완료 조용해서 좋아요 1층에는 좌석이 아예 없고 카운터만 있음. 2, 3층 넓고 자리도 많이 있고, 지하에도 4인석 10개 정도 있는듯. 모카라떼는 덜달게 옵션 선택했더니 아예 단맛이 거의 없는 그냥 라떼 나옴 ㅠ 공간에비해 좌석이 많진않다.카푸치노 굿 BLCT샌드위치는 빵이 많이 젖어있었어요.. 맛은 기본이었지먼 먹는 데 흐르고 너무 불편했습니다ㅠ 스파클링스웨디시 음료는 맛있었어용 매장 넓어요. 대화하기 좋아요 "
화랑불닭발,https://m.place.naver.com/restaurant/21868512,N,N,N,N
초선,https://m.place.naver.com/restaurant/1895751865,4.33,222,선정릉역,"너무 맛있고 이뻐요ㅜㅠ 인생케이크!!!!비싸긴 한데 맛은 역시 몽슈슈네요. 완젼 가심비~~~~ 너무달지않고 신선한 생크림맛!! 맛있어요 매장도 핑크핑크해서 귀엽고 주말에 갔는데도 테이크아웃이 많아서 그런지 자리가 널널했어요 케이크가 정말 예쁘고 맛있어요!!! 생일파티에 자주 애용하고 있어요~ 우유맛 가득한 생크림이 가볍지도 묵직하지도 않은 딱 적당한 🍦 달달 부들 맛있어요 🤍 겉에 빵도 연노랑 빛에 은근 밀도가 있는데 촉쵹 퐁신해서 크림이랑 정말 잘 어울려요 🧁 진짜 도지마롤 최고 (가격만 비쌀 뿐 다 좋아요 하프롤이 14,000원) 크림이 맛있어요 너무 달지 않아요 백화점까지 안가도 되고 역 근처에 생겨서 넘 좋네요! 사장님이 친절하게 잘 설명해 주셨어요! 배달주문이 많더라구여 홀에 사람 없어서 좋았음! 생크림케잌 너무 맛있어요. 맛있긴한데 너~~~~무 너~~~무 비싸요 "
심퍼티쿠시,https://m.place.naver.com/restaurant/1001519803,0,489,신사역,"역시 모든 메뉴가 맛있는 심퍼티쿠시. 분위기 서비스 음식 맛 플레이팅 식기 인테리어..심지어 합리적 가격..무엇하나 빠지지 않는 이곳. 경복궁과 역삼점이 없어져서 아쉽지만 점심영업하는 가로수길점이 있어 넘 좋아요. 점심영업 계속 해주셔야해요! 와인바 진짜 좋아하는데 여기 이제껏 가본 곳 중에 top3 안에 들어요 먹고 싶은 메뉴도 엄~청 많았는데 시킨 메뉴들
 하나도 빠짐없이 다 맛있어요 친구, 연인이랑 가기도 좋아보이고 연말에 여기서 보내면 행복사 할 것 같아요 ♥ 매장 입구에 들어가자마자 다양한 와인 라인업들에 놀랐어요🫢 와인숍이라고 해도 믿을 듯했던 가로수길 와인바 심퍼티쿠시 넓은 매장은 단체모임 하기에 좋아 보였습니다. 어두운 색상의 인테리어에 따뜻한 조명으로 포인트를 줘서 고급스러운 느낌 한가득👍🏻 친구와 분위기 내며 와인 마시기 좋고 특별한 날 연인과 데이트하기에도 딱... 일단 이 부근에서 이 분위기에 이 가격에 이 맛! 좀 거하게 맛난 와인이랑 음식 먹기에 부담없어서 좋고요. 음식들도
대체로 뭘 시켜도 다 믿고 먹을만 하고 양도 많아요. 시그니춰메뉴는 독특하면서도 무난하니 추천! 와인 가격이 
진짜 저렴한데 리스트도 꽤 다양하고, 잔도 좋은 편! 분위기도 고급스럽고 데이트 하기 좋운곳 같아요! 친구들 모임에도 좋은 분위기 :) 맛도 무난한데 가격도 나쁘지 않아서 딱인거 같아요! 일단 알감자가 진짜 맛있어요ㅠㅠ 꼭 드세요 +_+ 너무 친절하시고 음식도 너무 맛있어요!! 음식이랑 취향 말씀드리면 너무 찰떡같이 와인 추천해주십니다➰ 덕분에 연말에 너무 예쁜 추억 쌓았어요🤍 플레이팅과 음식이 조화로웠던곳,,
그렇게 특별한 맛인지는 모르겠지만 분위기좋고 와인과 적절히 먹을수 있는 메뉴들이 많았던거같아요! 알감자튀김과 오리스테이크 차돌고사리파스타 먹었는데 메뉴도 먹고어보고싶어요 매장 안은 세련되고 깔끔하나, 매번 식당 입구에 큰 쓰레기들이 쌓여있고 지저분해 보여서 눈살이 찌푸려져요. 매장 밖 입구 청결 좀 신경써주세요. 겨울인데 의자ㆍ테이블이 딱딱하고 차가워서 불편했어요. 난방 좀 더 틀어주세요.. 4번째 방문인데 음식은 항상 맛있어요. 음식들도 맛있는데 다들 엄청 친절하시고 분위기까지 좋아요 😊 가격도 넘 착해요.... 가성비 최고에요👍💛 정말 맛있어요~ 분위기도 좋고 색다른 와인다이닝~! 개인적으로 뇨끼(3번째 사진 우측) 추천합니닷! "
명랑시대쌀핫도그,https://m.place.naver.com/restaurant/246000178,N,N,N,N
901W,https://m.place.naver.com/restaurant/35307767,4.06,40,신사역,"점심 뷔페 이용했고 야채 반찬들 위주네용, 딱 집밥 먹는 느낌이었고 6900원인데 고기류가 하나도 없어서 아쉬웠습니다ㅠ 분홍소시지 같은 가공식품말고 제육볶음이나 계란말이 같은 음식들이 있으면 아주 좋을 것 같아요! 가성비가 좋아요 ㅇ 굿 점심에 신사쪽에서 우연히 들른곳. 일단 신사에서 이정도 물가로 한식부페 먹는거면 직장인들 대상으로 너무 좋은거같음. 저녁에는 펍하신다고 해서 왔는데분위기 너무 힙하고 세상다름ㅋㅋㅋ 꼭 가보길 추천 조아 저렴한 한끼 식사로 괜찮습니다 좋아요 조아 맛있어요 "
커피빈코리아선릉로93길점,https://m.place.naver.com/restaurant/31318095,4.4,"1,172",선릉역,"커피빈 커피랑 케익은 다 좋아해요~ 매장도 청결하고 분위기도 좋고 의자도 편해서 좋아합니다^^ 매장이 넓어서 대화하기 편했어요~~ 역시 헤이즐넛아메리카노👍 큰길에서 좀 안쪽에 있어도 사람은 많네요
조용히 책읽가는 좀… 허브티를 먹었는데 맛있어요 키오스크로 주문하라고 하셔요 친절하고 좋아요^^ 굿 아침엔 직원 한 분만 일하셔서 조금 여유롭게 가는 거 추천 커피가 맛있어요. 좋아요 바닐라라테맛나여 "
도꼬돈카츠,https://m.place.naver.com/restaurant/36782028,4.4,184,대청역,"눈오는날 얼큰우동 잘먹었습니다. 감자치즈도 맛있네요. 오랜만에 칼칼한 국물 땡겨서 갔는데 역시 실망시키지 않아요. 동네맛집이라 그런지 너무 맛있어요. 돈카츠도 바삭하고 새우튀김도 엄청 커요. 냉모밀도 일본에서 먹던 그맛 그대로 시원하고 좋아요. 양도많고 배불러서 저녁 못먹음ㅋㅋ 고구마철판치즈돈까스 먹었는데 고구마랑 치즈 양 엄청 많아요! 밥이랑 반찬도 부족하면 더 주시고 맛있습니다 혼밥하기 좋아서 자주 가는 맛집~!~! 마늘돈카츠 찐맛집🫶🏻 돈까스는 거의 여기서만 먹고 있어요!
여러 메뉴들을 모두 도전해봤는데 다 맛있었어요! 돈까스가 너무 맛있어요! 단골인지 오래됐어요! 치즈돈까스와 마늘돈까스가 맛있어요! 맛있고 사장님 친절하세요. 맛있어요 굿 "
바토스파르나스몰,https://m.place.naver.com/restaurant/1693841602,4.37,"1,212",삼성역,"김치 까르니따스 프라이즈 & 갈비 타코 스타팅 메뉴로 나오는 나초부터 맛있는 바토스입니다 소스가 예전에 본점 에 갔을때는 두 개 다 나왔는데 웬일인지 하나만 나왔네요 하지만 저 갈색소스를 좋아해서 상관없었어요 매우 맛있 게 잘 먹었네요 김치어쩌구 감튀 역시 정말 맛있었네요 고기랑 김치 볶은거에 양파를 포함한 각종 채소에 감... 단체모임으로 방문해도 좋아요
역시 멕시칸 음식 맛있고 양도 적당하네요
특히 김치프라이는 느끼하지도 않고 맥주안주로 완전인정 타코 퀘사디아 다 맛있습니다. 타코는 좀 작긴한데 맛있어서 3피스는 시켜야해용 ㅎㅎ 김치 프라이즈도 맛있어요 이건 테이블마다 하나씩은 다 주문하더군요 ! 세트로 주문하니 양 많아요!!!!! 김치 프라이 완전 맛나요❤️ 추억의 바토스! 예전보다 뭔가 맛이 조금 빈 느낌이지만, 삼성동에서 바토스가 있다는 자체만으로도 만족합니다 :) 허니 윙~매콤달콤 맛있고~타코는 크기가 작지만 괜찮아요~얼굴만한 나쵸가 재밌네요~ 대박 맛집이죠
멕시코요리는 이집이 최고죠 소프트 타코 맛집! 하드 타코가 아니라서 하드타코 생각하신 분들은 당황하실 수 있어요~ 말랑한 타코도우예요. 가 격이 사악한데 그래도 내용물이 실하고 서비스 칩이 무한리필 되니 좋습니다. 첫번째 사진이 돼지고기 타코, 두번째 가 소고기 타코니 참고하세요~ 고수랑 라임도 더 달라고 하면 따로 받을 수 있어요. 버팔로 윙은 허니로 시켜... 브리또 양 많아요. 반 먹었는디 배불러서 놀랐습니다.
타코는 안에 내용물이 많기에 잘받치고 드셔야합니다!! 음식이 맛있어요♡♡♡ 만족합니다 "
스타벅스코엑스사거리점,https://m.place.naver.com/restaurant/30922667,N,N,N,N
88시장버거,https://m.place.naver.com/restaurant/1753789889,4.34,98,역삼역,"역삼점은 처음인데 친절하세요!
양배추 잔뜩 소스 흥건 시장버거 사랑합니다.
참 시장버거 4500원입니다. 시장버거 먹었는데 정말 맛있네요. 일부러 먹고 싶어 찾아갔는데요. 또 생각나네요. 88버거 기본먹었는데도 양이 푸짐하고 맛있었어요! 혼밥하기 좋네요~~ 버거가 맛있네요 괘안네ㅡㅡㅡ 굿 맛이 좋아요 매운 해장 버거 매운데 진짜 소스 맛있어요
또 생각하니까 침 나와요!! 
매운거 좋아하시는 분 추천 합니다.! ~^^꽃돌꽃순 정말 맛있어요 감사합니다 "
러빙헛카페,https://m.place.naver.com/restaurant/18595315,N,N,N,N
커피온리논현,https://m.place.naver.com/restaurant/1752243164,4.46,543,강남구청역,"가성비 커피! 키오스크로 주문도 빠른 커피 킹성비로 마십니다. 일일 카페온리중
맛있어요! 가성비, 맛. 어느사나 빠짐 없습니다 5잔 시켰는데 1만5천을 안 넘습니다. 가성비 갑
커피 같은 경우는 샷추가 추천합니다. 즐겨찾는 커피집이에요~
좋아요 커피파티 타임 가격저렴하고 커피 존맛! 가성비넘치는 커피맛집! 출근시간,점심시간에 커피한잔 하기 좋아요. "
